annotator_name,experience_level,video_id,frame_number,timestamp,joint_name,x_pixel,y_pixel,x_meter,y_meter,skipped,not_visible,session_start,notes
Pasindi Vindula,novice,video,30,00:00:00.500,Right Elbow,537.0891893045645,1079.9271686656853,1.16763,2.34776,False,False,2026-04-09T17:44:08,
Pasindi Vindula,novice,video,30,00:00:00.500,Left Wrist,743.7599022253054,1208.0047843564942,1.61693,2.6262,False,False,2026-04-09T17:44:08,
Pasindi Vindula,novice,video,30,00:00:00.500,Right Wrist,522.5349137467657,1190.5396549441111,1.13599,2.58823,False,False,2026-04-09T17:44:08,
Pasindi Vindula,novice,video,30,00:00:00.500,Left Knee,679.7210897709913,1365.1909490679416,1.47771,2.96793,False,False,2026-04-09T17:44:08,
Pasindi Vindula,novice,video,30,00:00:00.500,Right Knee,569.1085955317214,1269.1327372998348,1.23724,2.75909,False,False,2026-04-09T17:44:08,
Pasindi Vindula,novice,video,30,00:00:00.500,Left Ankle,688.4536551056705,1534.0205333876445,1.4967,3.33496,False,False,2026-04-09T17:44:08,
Pasindi Vindula,novice,video,30,00:00:00.500,Right Ankle,592.3954364241994,1388.4777882844523,1.28787,3.01855,False,False,2026-04-09T17:44:08,
Pasindi Vindula,novice,video,60,00:00:01.000,Head,604.0388568704383,858.7021961088333,1.31318,1.86682,False,False,2026-04-09T17:44:08,
Pasindi Vindula,novice,video,60,00:00:01.000,Left Shoulder,694.2753653287899,940.2061333666207,1.50935,2.04401,False,False,2026-04-09T17:44:08,
Pasindi Vindula,novice,video,60,00:00:01.000,Right Shoulder,525.4457688583254,948.9386980728123,1.14232,2.06299,False,False,2026-04-09T17:44:08,
Pasindi Vindula,novice,video,60,00:00:01.000,Left Elbow,711.7404959981484,1094.4814431760044,1.54732,2.3794,False,False,2026-04-09T17:44:08,
Pasindi Vindula,novice,video,60,00:00:01.000,Right Elbow,507.9806381889671,1091.5705882739405,1.10435,2.37307,False,False,2026-04-09T17:44:08,
Pasindi Vindula,novice,video,60,00:00:01.000,Left Wrist,711.7404959981484,1193.450509846175,1.54732,2.59456,False,False,2026-04-09T17:44:08,
Pasindi Vindula,novice,video,60,00:00:01.000,Right Wrist,507.9806381889671,1208.0047843564942,1.10435,2.6262,False,False,2026-04-09T17:44:08,
Pasindi Vindula,novice,video,60,00:00:01.000,Left Knee,665.1668142131927,1356.4583843617502,1.44607,2.94894,False,False,2026-04-09T17:44:08,
Pasindi Vindula,novice,video,60,00:00:01.000,Right Knee,577.8411608664006,1365.1909490679416,1.25623,2.96793,False,False,2026-04-09T17:44:08,
Pasindi Vindula,novice,video,60,00:00:01.000,Left Ankle,653.5233937669537,1510.7336941711337,1.42076,3.28434,False,False,2026-04-09T17:44:08,
Pasindi Vindula,novice,video,60,00:00:01.000,Right Ankle,592.3954364241994,1536.9313882897084,1.28787,3.34129,False,False,2026-04-09T17:44:08,
Pasindi Vindula,novice,video,90,00:00:01.500,Head,601.1280017588786,858.7021961088333,1.30685,1.86682,False,False,2026-04-09T17:44:08,
Pasindi Vindula,novice,video,90,00:00:01.500,Left Shoulder,691.3645102172302,946.0278431707485,1.50303,2.05666,False,False,2026-04-09T17:44:08,
Pasindi Vindula,novice,video,90,00:00:01.500,Right Shoulder,510.8914933005268,948.9386980728123,1.11068,2.06299,False,False,2026-04-09T17:44:08,
Pasindi Vindula,novice,video,90,00:00:01.500,Left Elbow,758.3141777831041,1042.0860549388553,1.64858,2.2655,False,False,2026-04-09T17:44:08,
Pasindi Vindula,novice,video,90,00:00:01.500,Right Elbow,443.941825734653,1036.2643451347276,0.96513,2.25284,False,False,2026-04-09T17:44:08,
Pasindi Vindula,novice,video,90,00:00:01.500,Left Wrist,842.7289760183363,1117.7682823925152,1.83209,2.43003,False,False,2026-04-09T17:44:08,
Pasindi Vindula,novice,video,90,00:00:01.500,Right Wrist,350.79446216474156,1091.5705882739405,0.76263,2.37307,False,False,2026-04-09T17:44:08,
Pasindi Vindula,novice,video,90,00:00:01.500,Left Knee,641.8799733207147,1371.0126588720693,1.39545,2.98058,False,False,2026-04-09T17:44:08,
Pasindi Vindula,novice,video,90,00:00:01.500,Right Knee,566.1977404201617,1371.0126588720693,1.23091,2.98058,False,False,2026-04-09T17:44:08,
Pasindi Vindula,novice,video,90,00:00:01.500,Left Ankle,633.1474079860355,1545.6639529958998,1.37646,3.36027,False,False,2026-04-09T17:44:08,
Pasindi Vindula,novice,video,90,00:00:01.500,Right Ankle,580.7520159779604,1545.6639529958998,1.26255,3.36027,False,False,2026-04-09T17:44:08,
Pasindi Vindula,novice,video,120,00:00:02.000,Head,601.1280017588786,861.613051010897,1.30685,1.87315,False,False,2026-04-09T17:44:08,
Pasindi Vindula,novice,video,120,00:00:02.000,Left Shoulder,682.631944882551,899.454164737727,1.48404,1.95541,False,False,2026-04-09T17:44:08,
Pasindi Vindula,novice,video,120,00:00:02.000,Right Shoulder,499.2480728542879,902.3650196397908,1.08537,1.96174,False,False,2026-04-09T17:44:08,
Pasindi Vindula,novice,video,120,00:00:02.000,Left Elbow,781.6010186755819,847.0587765005779,1.6992,1.84151,False,False,2026-04-09T17:44:08,
Pasindi Vindula,novice,video,120,00:00:02.000,Right Elbow,414.83327461905566,873.2564706191524,0.90185,1.89846,False,False,2026-04-09T17:44:08,
Pasindi Vindula,novice,video,120,00:00:02.000,Left Wrist,854.3723964645752,777.1982588510457,1.85741,1.68963,False,False,2026-04-09T17:44:08,
Pasindi Vindula,novice,video,120,00:00:02.000,Right Wrist,336.24018660694287,809.217662773748,0.73099,1.75924,False,False,2026-04-09T17:44:08,
Pasindi Vindula,novice,video,120,00:00:02.000,Left Knee,644.7908284322746,1371.0126588720693,1.40178,2.98058,False,False,2026-04-09T17:44:08,
Pasindi Vindula,novice,video,120,00:00:02.000,Right Knee,563.286885308602,1376.834368676197,1.22459,2.99324,False,False,2026-04-09T17:44:08,
Pasindi Vindula,novice,video,120,00:00:02.000,Left Ankle,636.0582630975953,1551.4856628000275,1.38279,3.37293,False,False,2026-04-09T17:44:08,
Pasindi Vindula,novice,video,120,00:00:02.000,Right Ankle,577.8411608664006,1557.3073726041553,1.25623,3.38559,False,False,2026-04-09T17:44:08,
