annotator_name,experience_level,video_id,frame_number,timestamp,joint_name,x_pixel,y_pixel,x_meter,y_meter,skipped,not_visible,session_start,notes
Nipul,novice,video,60,00:00:01.000,Head,608.0228571428572,855.7714285714286,1.32184,1.86045,False,False,2026-04-13T15:12:05,
Nipul,novice,video,60,00:00:01.000,Left Shoulder,697.9885714285715,941.3485714285715,1.51743,2.04649,False,False,2026-04-13T15:12:05,
Nipul,novice,video,60,00:00:01.000,Right Shoulder,524.64,945.7371428571429,1.14057,2.05603,False,False,2026-04-13T15:12:05,
Nipul,novice,video,60,00:00:01.000,Left Elbow,713.3485714285715,1083.977142857143,1.55082,2.35657,False,False,2026-04-13T15:12:05,
Nipul,novice,video,60,00:00:01.000,Right Elbow,507.0857142857143,1081.7828571428572,1.1024,2.3518,False,False,2026-04-13T15:12:05,
Nipul,novice,video,60,00:00:01.000,Left Wrist,715.5428571428572,1193.6914285714286,1.55559,2.59509,False,False,2026-04-13T15:12:05,
Nipul,novice,video,60,00:00:01.000,Right Wrist,511.4742857142857,1206.857142857143,1.11195,2.62371,False,False,2026-04-13T15:12:05,
Nipul,novice,video,60,00:00:01.000,Left Knee,667.2685714285715,1356.0685714285714,1.45064,2.94809,False,False,2026-04-13T15:12:05,
Nipul,novice,video,60,00:00:01.000,Right Knee,577.3028571428572,1364.8457142857144,1.25506,2.96717,False,False,2026-04-13T15:12:05,
Nipul,novice,video,60,00:00:01.000,Left Ankle,669.4628571428572,1511.8628571428571,1.45541,3.28679,False,False,2026-04-13T15:12:05,
Nipul,novice,video,60,00:00:01.000,Right Ankle,577.3028571428572,1536.0,1.25506,3.33926,False,False,2026-04-13T15:12:05,
Nipul,novice,video,90,00:00:01.500,Head,601.44,855.7714285714286,1.30753,1.86045,False,False,2026-04-13T15:12:05,
Nipul,novice,video,90,00:00:01.500,Left Shoulder,691.4057142857143,950.1257142857144,1.50312,2.06557,False,False,2026-04-13T15:12:05,
Nipul,novice,video,90,00:00:01.500,Right Shoulder,518.0571428571429,947.9314285714286,1.12626,2.0608,False,False,2026-04-13T15:12:05,
Nipul,novice,video,90,00:00:01.500,Left Elbow,757.2342857142858,1040.0914285714287,1.64623,2.26116,False,False,2026-04-13T15:12:05,
Nipul,novice,video,90,00:00:01.500,Right Elbow,447.84000000000003,1040.0914285714287,0.9736,2.26116,False,False,2026-04-13T15:12:05,
Nipul,novice,video,90,00:00:01.500,Left Wrist,849.3942857142857,1121.28,1.84658,2.43766,False,False,2026-04-13T15:12:05,
Nipul,novice,video,90,00:00:01.500,Right Wrist,353.4857142857143,1099.337142857143,0.76848,2.38996,False,False,2026-04-13T15:12:05,
Nipul,novice,video,90,00:00:01.500,Left Knee,643.1314285714286,1378.0114285714287,1.39817,2.9958,False,False,2026-04-13T15:12:05,
Nipul,novice,video,90,00:00:01.500,Right Knee,568.5257142857143,1375.817142857143,1.23597,2.99103,False,False,2026-04-13T15:12:05,
Nipul,novice,video,90,00:00:01.500,Left Ankle,645.3257142857143,1538.1942857142858,1.40294,3.34403,False,False,2026-04-13T15:12:05,
Nipul,novice,video,90,00:00:01.500,Right Ankle,572.9142857142857,1536.0,1.24552,3.33926,False,False,2026-04-13T15:12:05,
Nipul,novice,video,120,00:00:02.000,Head,599.2457142857144,857.9657142857143,1.30276,1.86522,False,False,2026-04-13T15:12:05,
Nipul,novice,video,120,00:00:02.000,Left Shoulder,697.9885714285715,919.4057142857143,1.51743,1.99879,False,False,2026-04-13T15:12:05,
Nipul,novice,video,120,00:00:02.000,Right Shoulder,504.8914285714286,919.4057142857143,1.09763,1.99879,False,False,2026-04-13T15:12:05,
Nipul,novice,video,120,00:00:02.000,Left Elbow,770.4000000000001,860.1600000000001,1.67485,1.86999,False,False,2026-04-13T15:12:05,
Nipul,novice,video,120,00:00:02.000,Right Elbow,414.9257142857143,879.9085714285715,0.90205,1.91292,False,False,2026-04-13T15:12:05,
Nipul,novice,video,120,00:00:02.000,Left Wrist,855.9771428571429,778.9714285714286,1.86089,1.69348,False,False,2026-04-13T15:12:05,
Nipul,novice,video,120,00:00:02.000,Right Wrist,327.1542857142857,811.8857142857144,0.71123,1.76504,False,False,2026-04-13T15:12:05,
Nipul,novice,video,120,00:00:02.000,Left Knee,645.3257142857143,1378.0114285714287,1.40294,2.9958,False,False,2026-04-13T15:12:05,
Nipul,novice,video,120,00:00:02.000,Right Knee,570.72,1373.6228571428571,1.24075,2.98626,False,False,2026-04-13T15:12:05,
Nipul,novice,video,120,00:00:02.000,Left Ankle,645.3257142857143,1538.1942857142858,1.40294,3.34403,False,False,2026-04-13T15:12:05,
Nipul,novice,video,120,00:00:02.000,Right Ankle,570.72,1531.6114285714286,1.24075,3.32972,False,False,2026-04-13T15:12:05,
