annotator_name,experience_level,video_id,frame_number,timestamp,joint_name,x_pixel,y_pixel,x_meter,y_meter,skipped,not_visible,session_start,notes
Moushika Kriyanjalee,novice,video,30,00:00:00.500,Right Shoulder,551.6434648623631,951.8495529748761,1.19927,2.06932,False,False,2026-04-09T16:54:09,
Moushika Kriyanjalee,novice,video,30,00:00:00.500,Left Elbow,735.0273368906262,1091.5705882739405,1.59795,2.37307,False,False,2026-04-09T16:54:09,
Moushika Kriyanjalee,novice,video,30,00:00:00.500,Right Elbow,534.1783341930047,1088.6597333718767,1.1613,2.36675,False,False,2026-04-09T16:54:09,
Moushika Kriyanjalee,novice,video,30,00:00:00.500,Left Wrist,743.7599022253054,1210.915639258558,1.61693,2.63253,False,False,2026-04-09T16:54:09,
Moushika Kriyanjalee,novice,video,30,00:00:00.500,Right Wrist,531.267479081445,1184.7179451399834,1.15498,2.57558,False,False,2026-04-09T16:54:09,
Moushika Kriyanjalee,novice,video,30,00:00:00.500,Left Knee,697.1862204403496,1373.9235137741332,1.51568,2.98691,False,False,2026-04-09T16:54:09,
Moushika Kriyanjalee,novice,video,30,00:00:00.500,Right Knee,577.8411608664006,1266.221882397771,1.25623,2.75277,False,False,2026-04-09T16:54:09,
Moushika Kriyanjalee,novice,video,30,00:00:00.500,Left Ankle,673.8993795478718,1513.6445490731976,1.46506,3.29066,False,False,2026-04-09T16:54:09,
Moushika Kriyanjalee,novice,video,30,00:00:00.500,Right Ankle,601.1280017588786,1394.29949808858,1.30685,3.03121,False,False,2026-04-09T16:54:09,
Moushika Kriyanjalee,novice,video,60,00:00:01.000,Head,604.0388568704383,858.7021961088333,1.31318,1.86682,False,False,2026-04-09T16:54:09,
Moushika Kriyanjalee,novice,video,60,00:00:01.000,Left Shoulder,697.1862204403496,937.295278464557,1.51568,2.03768,False,False,2026-04-09T16:54:09,
Moushika Kriyanjalee,novice,video,60,00:00:01.000,Right Shoulder,522.5349137467657,943.1169882686846,1.13599,2.05034,False,False,2026-04-09T16:54:09,
Moushika Kriyanjalee,novice,video,60,00:00:01.000,Left Elbow,714.6513511097081,1082.8380235677491,1.55365,2.35409,False,False,2026-04-09T16:54:09,
Moushika Kriyanjalee,novice,video,60,00:00:01.000,Right Elbow,510.8914933005268,1091.5705882739405,1.11068,2.37307,False,False,2026-04-09T16:54:09,
Moushika Kriyanjalee,novice,video,60,00:00:01.000,Left Wrist,720.4730613328276,1193.450509846175,1.56631,2.59456,False,False,2026-04-09T16:54:09,
Moushika Kriyanjalee,novice,video,60,00:00:01.000,Right Wrist,507.9806381889671,1210.915639258558,1.10435,2.63253,False,False,2026-04-09T16:54:09,
Moushika Kriyanjalee,novice,video,60,00:00:01.000,Left Knee,662.2559591016329,1353.5475294596863,1.43974,2.94261,False,False,2026-04-09T16:54:09,
Moushika Kriyanjalee,novice,video,60,00:00:01.000,Right Knee,580.7520159779604,1371.0126588720693,1.26255,2.98058,False,False,2026-04-09T16:54:09,
Moushika Kriyanjalee,novice,video,60,00:00:01.000,Left Ankle,665.1668142131927,1510.7336941711337,1.44607,3.28434,False,False,2026-04-09T16:54:09,
Moushika Kriyanjalee,novice,video,60,00:00:01.000,Right Ankle,598.2171466473188,1531.1096784855806,1.30052,3.32863,False,False,2026-04-09T16:54:09,
Moushika Kriyanjalee,novice,video,90,00:00:01.500,Head,604.0388568704383,852.8804863047055,1.31318,1.85416,False,False,2026-04-09T16:54:09,
Moushika Kriyanjalee,novice,video,90,00:00:01.500,Left Shoulder,688.4536551056705,940.2061333666207,1.4967,2.04401,False,False,2026-04-09T16:54:09,
Moushika Kriyanjalee,novice,video,90,00:00:01.500,Right Shoulder,510.8914933005268,940.2061333666207,1.11068,2.04401,False,False,2026-04-09T16:54:09,
Moushika Kriyanjalee,novice,video,90,00:00:01.500,Left Elbow,752.4924675599846,1039.1752000367915,1.63592,2.25917,False,False,2026-04-09T16:54:09,
Moushika Kriyanjalee,novice,video,90,00:00:01.500,Right Elbow,443.941825734653,1036.2643451347276,0.96513,2.25284,False,False,2026-04-09T16:54:09,
Moushika Kriyanjalee,novice,video,90,00:00:01.500,Left Wrist,845.639831129896,1111.9465725883874,1.83842,2.41737,False,False,2026-04-09T16:54:09,
Moushika Kriyanjalee,novice,video,90,00:00:01.500,Right Wrist,356.616172387861,1094.4814431760044,0.77528,2.3794,False,False,2026-04-09T16:54:09,
Moushika Kriyanjalee,novice,video,90,00:00:01.500,Left Knee,647.7016835438343,1365.1909490679416,1.4081,2.96793,False,False,2026-04-09T16:54:09,
Moushika Kriyanjalee,novice,video,90,00:00:01.500,Right Knee,574.9303057548409,1371.0126588720693,1.2499,2.98058,False,False,2026-04-09T16:54:09,
Moushika Kriyanjalee,novice,video,90,00:00:01.500,Left Ankle,644.7908284322746,1534.0205333876445,1.40178,3.33496,False,False,2026-04-09T16:54:09,
Moushika Kriyanjalee,novice,video,90,00:00:01.500,Right Ankle,569.1085955317214,1539.8422431917722,1.23724,3.34762,False,False,2026-04-09T16:54:09,
Moushika Kriyanjalee,novice,video,120,00:00:02.000,Head,598.2171466473188,861.613051010897,1.30052,1.87315,False,False,2026-04-09T16:54:09,
Moushika Kriyanjalee,novice,video,120,00:00:02.000,Left Shoulder,679.7210897709913,914.0084392480462,1.47771,1.98705,False,False,2026-04-09T16:54:09,
Moushika Kriyanjalee,novice,video,120,00:00:02.000,Right Shoulder,499.2480728542879,911.0975843459823,1.08537,1.98073,False,False,2026-04-09T16:54:09,
Moushika Kriyanjalee,novice,video,120,00:00:02.000,Left Elbow,764.1358880062236,864.5239059129609,1.66123,1.87947,False,False,2026-04-09T16:54:09,
Moushika Kriyanjalee,novice,video,120,00:00:02.000,Right Elbow,417.7441297306154,881.9890353253439,0.90818,1.91744,False,False,2026-04-09T16:54:09,
Moushika Kriyanjalee,novice,video,120,00:00:02.000,Left Wrist,848.5506862414558,780.1091137531095,1.84475,1.69596,False,False,2026-04-09T16:54:09,
Moushika Kriyanjalee,novice,video,120,00:00:02.000,Right Wrist,333.32933149538314,815.0393725778756,0.72466,1.7719,False,False,2026-04-09T16:54:09,
Moushika Kriyanjalee,novice,video,120,00:00:02.000,Left Knee,650.612538655394,1371.0126588720693,1.41443,2.98058,False,False,2026-04-09T16:54:09,
Moushika Kriyanjalee,novice,video,120,00:00:02.000,Right Knee,569.1085955317214,1371.0126588720693,1.23724,2.98058,False,False,2026-04-09T16:54:09,
Moushika Kriyanjalee,novice,video,120,00:00:02.000,Left Ankle,647.7016835438343,1534.0205333876445,1.4081,3.33496,False,False,2026-04-09T16:54:09,
Moushika Kriyanjalee,novice,video,120,00:00:02.000,Right Ankle,569.1085955317214,1534.0205333876445,1.23724,3.33496,False,False,2026-04-09T16:54:09,
